timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_000234,72ce1ac59689,dask-scheduler,3.32%,114.7MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000234,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000241,42c55abb1696,dask-worker-4,7.49%,3.105GiB / 10GiB,31.05%,10.3GB / 11.1GB,0B / 0B,32
20250621_000241,ce7f0b48274e,dask-worker-3,8.05%,119.5MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000241,01cf5d2b270d,dask-worker-5,7.76%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000241,b716fcb2dffe,dask-worker-2,7.41%,282.3MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000241,7dbd0776c6fb,dask-worker-1,6.95%,111MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000241,72ce1ac59689,dask-scheduler,3.30%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000241,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000248,42c55abb1696,dask-worker-4,8.24%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000248,ce7f0b48274e,dask-worker-3,7.59%,119.7MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000248,01cf5d2b270d,dask-worker-5,7.58%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000248,b716fcb2dffe,dask-worker-2,7.58%,282.2MiB / 10GiB,2.76%,2.98GB / 2.86GB,0B / 0B,17
20250621_000248,7dbd0776c6fb,dask-worker-1,7.65%,111MiB / 10GiB,1.08%,2.02GB / 5.2GB,0B / 0B,13
20250621_000248,72ce1ac59689,dask-scheduler,3.65%,114.6MiB / 4GiB,2.80%,12.9GB / 3.95GB,0B / 0B,16
20250621_000248,22466015deda,dask-notebook,0.00%,93.55MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_000256,42c55abb1696,dask-worker-4,7.35%,3.106GiB / 10GiB,31.06%,10.3GB / 11.1GB,0B / 0B,32
20250621_000256,ce7f0b48274e,dask-worker-3,7.64%,119.7MiB / 10GiB,1.17%,4.24GB / 8.08GB,0B / 0B,13
20250621_000256,01cf5d2b270d,dask-worker-5,7.74%,2.773GiB / 10GiB,27.73%,2.22GB / 3.44GB,0B / 0B,31
20250621_000256,b716fcb2dffe,dask-worker-2,6.54%,282MiB / 10GiB,2.75%,2.98GB / 2.86GB,0B / 0B,17
